student-id,dosage,pre-test,post-test
368929,0.39,60,68
714574,0.55,44,1
237067,0.32,81,82
418782,0.27,91,40
247883,0.96,46,33
466281,0.28,40,78
176500,0.6,70,2
919856,0.29,19,9
687606,0.81,35,56
886721,0.26,70,98
655028,0.6,60,63
335951,0.43,1,89
515440,0.32,96,46
507880,0.54,74,73
608132,0.47,35,50
446814,0.51,67,65
475744,0.7,55,30
513371,0.87,86,21
215532,0.93,49,88
327987,0.72,46,36
506974,0.89,46,74
334587,0.57,56,89
152992,0.66,51,45
995810,0.01,81,72
439675,0.08,85,55
326736,0.19,58,56
406707,0.38,10,52
205473,0.17,9,98
338705,0.63,28,33
201951,0.41,57,7
890808,0.62,0,37
593628,0.13,37,6
239810,0.78,22,94
350232,0.62,5,43
525705,0.79,49,85
911017,0.58,70,4
962877,0.17,47,19
975784,0.85,41,24
743564,0.72,39,74
599854,0.19,40,61
259722,0.35,25,93
961035,0.48,36,54
872112,0.46,44,44
816939,0.31,22,38
780865,0.83,76,65
293401,0.74,98,46
821762,0.87,75,73
491302,0.09,97,3
238105,0.87,0,48
747271,0.74,74,75
782066,0.42,48,63
564110,0.68,36,93
381478,0.24,30,5
147543,0.59,98,28
149487,0.86,34,78
385954,0.86,82,59
736820,0.17,61,67
410244,0.59,11,24
650228,0.93,36,21
317345,0.91,61,19
547412,0.04,17,43
388743,0.57,18,40
710836,0.51,25,38
512618,0.78,100,9
925256,0.91,30,26
151709,0.23,100,96
435030,0.38,8,49
982286,0.32,60,77
721803,0.37,49,59
349041,0.21,68,43
432329,0.92,62,23
589943,0.9,94,86
350022,0.23,84,29
932453,0.49,46,7
376667,0.6,70,18
661557,0.68,62,10
937674,0.63,25,94
243499,0.41,75,16
572082,0.11,51,38
354617,0.32,95,65
867415,0.02,92,30
143816,0.56,14,75
281434,0.33,21,4
266420,0.72,72,47
431812,0.19,90,2
668878,0.58,5,54
828915,0.4,2,0
142502,0.19,91,93
614807,0.43,26,63
169530,0.07,72,66
212547,0.23,81,46
362482,0.19,66,9
438006,0.68,52,34
213345,0.43,71,19
106808,0.32,38,81
909925,0.33,71,100
633117,0.27,78,14
614628,0.85,95,86
873274,0.3,22,43
488965,0.38,87,57
951712,0.73,95,98
927335,0.52,67,24
546921,0.76,90,75
655844,0.9,62,17
879005,0.49,28,95
930959,0.88,72,63
859332,0.82,3,55
195929,0.96,22,62
330628,0.22,48,34
963165,0.24,92,94
455077,0.42,53,42
226000,0.84,42,68
818726,0.45,22,54
791335,0.57,45,90
547514,0.25,80,57
696732,0.35,65,70
932316,0.68,46,29
698104,0.44,16,94
448454,0.79,18,86
301840,0.02,33,11
718719,0.81,20,46
649149,0.08,27,46
156320,0.49,91,46
176194,0.96,47,53
369959,0.52,80,57
166863,0.46,99,50
181447,0.28,31,50
206921,0.14,50,8
824242,0.46,12,51
306809,0.65,73,60
222774,0.62,92,61
779581,0.36,83,67
496164,0.13,1,57
505153,0.94,38,23
756253,0.36,87,59
369958,0.14,49,19
204855,1,4,99
474513,0.63,76,5
377544,0.21,5,96
380297,0.93,83,88
637589,0.64,19,92
376520,0,16,4
996888,0.96,89,29
430261,0.77,60,80
677502,0.5,51,84
573171,0.74,8,99
482272,0.29,26,37
363273,0.77,34,67
683656,0.58,19,1
274946,0.74,14,38
428648,0.49,9,10
264710,0.57,46,33
684841,0.49,0,40
852070,0.52,85,29
936244,0.96,41,96
828253,0.37,6,26
928194,0.85,80,66
517484,0.77,65,28
394160,0.66,10,80
479415,0.88,10,52
432271,0.28,85,18
288115,0.85,100,20
403753,0.88,26,35
526937,0.17,72,56
795051,0.04,21,71
407803,0.27,6,92
329124,0.61,74,35
328055,0.16,44,37
175035,0.18,33,50
305421,0.61,18,63
390380,0.46,59,99
199968,0.57,43,45
154427,0.67,9,11
858016,0.28,88,77
886834,0.17,73,16
498074,0.68,90,89
665417,0.42,7,3
611349,0.07,48,98
846423,0.53,9,77
830037,0.12,85,74
913384,0.91,47,55
274402,0.3,21,27
323638,0.25,35,46
566186,0.67,79,61
350151,0.44,3,47
552576,0.41,16,7
213462,0,82,42
958771,0.34,59,96
327149,0.86,27,17
998888,0.88,3,89
988018,0.93,20,83
888256,0.25,89,67
704015,0.37,28,49
175955,0.49,29,59
938265,0.2,45,75
507354,0.29,27,59
205636,0.35,17,38
694404,0,33,57
723906,0.14,67,55
303283,0.77,8,67
709514,0,48,95
837144,0.37,38,82
295791,0.97,90,77
853453,0.38,89,13
941320,0.68,42,94
854261,0.87,51,90
936120,0.55,13,37
452041,0.44,81,69
768387,0.47,61,72
273903,0.28,4,52
388269,0.83,28,91
482708,0.24,4,12
759348,0.2,25,96
195372,0.96,75,37
879969,0.58,52,69
901439,0.65,66,64
554862,0.96,28,66
836409,0.96,79,29
522461,0.09,62,78
850619,0.06,26,6
619251,0.75,95,91
155673,0.63,44,17
606241,0.46,48,95
560019,0.82,54,99
943466,0.55,44,32
658442,0.42,22,88
345006,0.66,8,53
317740,0.06,47,70
371733,0.5,25,36
483284,0.2,76,2
955103,0.31,71,66
566255,0.7,41,85
564953,0.39,20,85
516989,0.61,34,34
253627,0.9,11,13
674355,0.89,38,91
494249,0.92,53,42
662529,0.31,98,56
718023,0.93,5,92
123653,0.93,94,88
809580,0.5,72,36
773984,0.04,36,34
961056,0.85,87,19
416660,0.02,24,69
440628,0.56,6,61
822976,0.49,32,3
660885,0.29,90,10
374221,0.72,6,95
728534,0.95,73,7
557183,0.43,14,1
282575,0.57,40,4
127652,0.41,58,20
945327,0.5,47,89
871487,0.42,40,14
273656,0.83,21,31
529793,0.41,53,27
152464,0.35,6,14
424341,0.23,6,53
788760,0.41,85,29
259296,0.95,72,54
343695,0.58,59,65
431014,0.94,72,60
100716,0.44,93,39
470633,0.36,27,62
471488,0.27,15,67
268206,0.33,99,94
183090,0.14,16,53
137879,0.27,55,67
122854,0.27,45,52
822859,0.4,81,63
817196,0.93,40,97
941534,0.11,81,36
471210,0.33,67,8
974036,0.7,55,73
724511,0.56,36,34
687599,0.22,42,49
656083,0.89,80,40
782587,0.57,97,35
363868,0.07,7,23
385583,0.85,62,84
654074,0.62,77,23
194926,0.94,16,42
846323,0.37,39,67
258036,0.17,2,84
350010,0.85,95,83
891456,0.14,29,11
113255,0.6,5,63
311153,0.69,22,32
142896,0.5,40,97
567763,0.95,51,94
128587,0.3,81,81
482957,0.57,20,55
938763,0.99,28,36
400075,0.08,10,8
320739,0.71,10,90
641411,0.01,15,62
518749,0.63,93,86
204249,0.57,64,95
565939,0.38,12,38
505437,0.38,2,68
308881,0.14,23,5
542929,0.24,76,100
673692,0.67,8,89
985675,0.51,16,73
493822,0.93,67,62
520434,0.87,19,10
500093,0.5,24,92
559113,0.18,82,58
604016,0.26,69,9
217778,0.21,87,31
678203,0.43,34,94
584466,0.42,52,3
434214,0.54,38,69
148523,0.74,60,40
446768,0.36,39,62
873079,0.44,82,19
224282,0.46,94,2
516490,0.61,73,73
863457,0.11,7,46
673163,0.65,15,19
955291,0.81,16,76
125730,0.71,65,96
666449,0.09,51,83
263341,0.97,12,25
163604,0.09,2,23
637399,0.94,19,81
318418,0.37,20,35
305011,0.11,70,47
215206,0.22,73,98
878915,0.62,65,53
347600,1,21,34
956593,0.51,3,73
169835,0.51,86,96
758528,1,60,79
249262,0.78,3,92
333788,0.26,28,37
639294,0.53,10,92
996290,0.14,78,58
901639,0.72,15,8
807708,0.68,34,57
944516,0.9,94,18
614963,0.67,52,93
274228,0.2,88,22
472241,0.26,76,92
541423,0.36,30,84
238469,0.28,0,48
106851,0.8,46,91
460676,0.61,98,33
952243,0.56,93,62
696669,0.51,70,52
181228,0.17,25,93
752620,0.44,33,24
929231,0.49,60,11
640182,0.18,21,78
270017,0.78,26,50
698403,0.41,36,32
252982,0.69,28,38
717398,0.76,0,57
290118,0.98,91,63
815603,0.32,79,3
386374,0.9,21,61
341609,0.09,76,18
365336,0.74,68,93
921437,0.1,99,61
531822,0.8,81,31
608223,0.49,64,96
676552,0.14,69,9
596896,0.78,44,4
442989,0.59,78,67
203743,0.66,33,82
654347,0.4,53,20
591329,0.77,28,38
235523,0.38,70,15
595776,0.07,54,69
644391,0.84,4,99
265666,0.11,92,19
867496,0.91,95,42
442725,0.73,4,53
535563,0.04,84,11
241885,0.61,10,6
109344,0.13,83,82
269557,0.11,78,45
427913,0.98,82,51
997546,0.07,22,53
742012,0.48,78,80
653532,0.11,74,47
487559,0.11,36,15
967803,0.21,43,100
397056,0.66,31,66
955294,0.43,13,10
187789,0.42,75,99
223933,0.68,12,98
994401,0.01,66,35
919668,0.04,26,33
215009,0.83,63,71
422522,0.56,61,87
410276,0.3,3,89
173924,0.95,60,65
636737,0.74,0,70
710860,0.17,2,44
305087,0.71,94,49
330549,0.52,51,68
891312,0.3,70,64
324078,0.29,77,33
987925,0.44,49,99
572175,0.37,9,55
921475,0.85,87,81
776976,0.99,47,1
753383,0.25,33,64
151487,0.08,16,90
162993,0.01,7,57
574726,0.88,31,40
182923,0.64,97,78
673870,0.66,14,39
191680,0.84,54,20
484793,0.57,37,70
425456,0.11,57,13
241914,0.06,86,66
403312,0.28,0,93
740830,0.45,76,52
342734,0.48,7,58
362458,0.33,91,58
161985,0.35,23,75
447693,0.06,81,71
434957,0.89,85,36
123741,0.11,30,74
983844,0.63,39,45
384760,0.33,97,34
141295,0.82,89,55
705047,0.89,97,92
589215,0.44,94,98
930234,0.37,46,6
925101,0.56,43,1
934906,0.12,0,79
218962,0.85,61,52
744604,0.24,30,16
881647,0.25,52,58
531113,0.25,64,90
935227,0.2,55,100
883777,0.51,52,21
248375,0.26,73,46
134017,0.45,80,100
603509,0.96,34,12
121352,0.04,7,71
372475,0,100,14
612640,0.34,88,96
507420,0.87,29,72
560140,0.15,47,13
146987,0.61,67,23
743807,0.79,28,51
995008,0.81,22,93
110807,0.51,53,94
364671,0.1,20,70
109510,0.95,49,61
206455,0.82,81,12
942750,0.86,20,7
770047,0.9,68,89
729607,0.45,96,79
485345,0.54,89,80
822136,0.31,26,88
180764,0.14,81,53
427815,0,82,89
455857,0.51,9,14
443878,0.21,47,22
911666,0.13,81,49
889385,0.35,92,73
809277,0.52,58,16
193982,0.57,61,41
224406,0.43,67,36
234820,0.31,23,29
834906,0.37,49,88
249910,0.92,28,75
344406,0.83,25,9
663507,0.81,94,19
174283,0.96,7,2
271040,0.77,96,90
201026,0.9,75,98
787454,0.08,26,74
415808,0.42,87,64
208522,0.1,17,42
942506,0.22,4,72
264984,0.34,42,75
943476,0.4,81,34
233011,0.97,62,95
499387,0.56,10,41
338713,0.85,74,36
258202,0.38,5,79
611708,0.81,1,3
160298,0.26,46,97
753735,0.32,32,18
755611,0.08,91,23
807897,0.62,31,19
685151,0.32,78,52
235724,0.43,24,21
470353,0.12,33,91
454913,0.61,99,94
266791,0.52,96,20
585360,0.21,53,62
876830,0.3,79,14
848475,0.23,95,32
941730,0.23,35,3
549148,0.9,61,40
253649,1,88,58
224961,0.48,83,21
969474,0.74,84,92
639987,0.5,57,89
372057,0.43,73,26
234158,0.6,22,100
678594,0.7,74,52
396048,0.45,58,58
238538,0.53,43,86
554480,0.18,57,89
235286,0.07,25,73
645463,0.01,6,29
535090,0.22,69,45
874979,0.96,58,38
459617,0.01,56,57
719241,0.96,29,68
861172,0.24,26,88
444853,0.19,79,5
671375,0.05,94,14
719983,0.43,2,24
893236,0.27,77,39
940127,0.75,18,42
637530,0.02,40,61
739289,0.01,54,0
729545,0.15,63,16
669371,0.99,34,47
832608,0.05,55,92
339197,0.17,34,3
290316,0.51,36,69
858364,0.17,2,83
377445,0.53,86,65
632948,0.32,68,36
919620,0.23,12,43
165634,0.52,86,92
723537,0.43,47,82
258826,0.22,24,92
146512,0.54,12,92
435892,0.87,60,25
554345,0.94,61,91
985638,0.36,24,76
386225,0.24,91,7
852182,0.48,65,81
496190,0.8,76,97
175867,0.44,66,11
333652,0.23,18,43
602311,0.63,18,49
231017,0.03,96,55
293277,0.39,53,78
806339,0.23,77,67
300016,0.95,17,29
276036,0.32,99,53
168886,0.98,93,80
701472,0.21,57,47
772813,0.19,68,80
738804,0.15,50,70
876704,0.97,64,83
218618,0.1,70,33
622472,0.49,51,48
945624,0.76,89,90
638203,0.85,8,91
357207,0.7,88,34
118437,0.34,21,78
848197,0.48,17,64
956632,0.04,56,21
693071,0.18,92,36
620906,0.69,84,75
316660,0.24,17,51
265954,0.54,60,24
864350,0.66,100,32
886917,0.04,69,21
222630,0.72,53,32
396249,0.46,72,12
216689,0.59,71,36
796957,0.59,18,32
184904,0.25,88,22
209013,0.4,34,8
705740,0.09,32,37
194573,0.03,10,85
769491,0.48,3,93
594755,0.89,18,74
783245,0.82,64,6
839594,0.57,39,91
470656,0.37,2,87
726533,0.75,78,95
489846,0.56,18,24
199679,0.71,84,70
221126,0.31,94,41
411654,0.99,30,59
784268,0.5,45,9
509222,0.67,7,41
538956,0.16,95,3
995970,0.28,95,5
462796,0.1,56,89
200509,0.71,48,97
839192,0.98,69,41
215035,0.85,41,76
304346,0.79,61,87
422242,0.56,100,57
494097,0.08,12,44
155586,0.83,74,86
851159,0.94,41,8
834342,0.35,16,47
103731,0.99,49,28
629580,0.61,79,23
745656,0.96,43,82
566519,0.93,51,10
204204,0.22,14,60
248723,0.88,62,16
591404,0.98,62,48
135763,0.46,0,76
372554,0.7,20,40
253229,0.29,27,8
482379,0.59,52,90
143760,0.8,2,92
234751,0.98,9,1
929697,0.82,65,3
216534,0.19,35,3
708150,0.66,100,67
135810,0.08,5,62
504241,0.33,42,88
338544,0.57,82,68
153073,0.14,64,66
316371,0.48,95,28
405187,0.07,39,74
805055,0.73,17,36
690303,0.62,41,52
779467,0.65,99,56
435377,0.98,1,42
200446,0.88,25,86
153161,0.96,47,76
999017,0,53,53
245311,0.08,56,97
481471,0.99,51,70
144601,0.83,52,64
840724,0.26,18,10
835393,0.91,37,62
153150,0.34,65,36
618562,0.08,90,34
611309,0.63,95,33
520665,0.18,73,61
304616,0.46,95,84
779751,0.34,95,36
155762,0.02,59,58
112690,0.96,58,27
419542,0.76,18,65
923117,0.41,46,38
751560,0.16,8,12
989753,0.65,10,84
467096,0.85,70,26
221893,0.99,36,82
235381,0.27,61,6
983103,0.92,73,38
676438,0.95,95,40
516675,0.8,81,5
298464,0.41,57,9
488189,0.44,47,29
168071,0.65,1,93
433969,0.51,59,69
678335,0.18,99,14
489189,0.68,8,14
934367,0.92,73,74
989451,1,58,72
673917,0.14,48,90
732621,0.85,48,38
359249,0.31,23,68
325706,0.31,11,44
985010,0.01,3,95
261403,0.93,39,47
724734,0.16,3,29
134707,0.78,12,8
448099,0.86,18,68
193725,0.13,78,74
819327,0.68,57,36
893241,0.43,38,68
606965,0.32,86,54
412826,0.41,71,37
794734,0.25,6,1
174352,0.84,78,94
250366,0.96,35,70
361275,0.03,44,72
300852,0.22,7,44
896066,0.65,39,55
312913,0.91,98,80
162490,0.39,87,29
995250,0.73,79,27
255566,0.97,62,58
934097,0.04,95,19
811781,0.2,70,41
983701,0.83,12,18
465230,0.79,28,97
314591,0.95,53,12
567550,0.79,94,2
648496,0.07,77,38
761281,0.84,36,91
617107,0.92,11,11
118361,0.73,59,6
332379,0.73,53,8
626561,0.08,88,97
231889,0.66,8,81
595004,0.69,82,84
636099,0.16,78,95
870555,0.05,76,40
311367,0.77,86,27
141338,0.72,54,63
225579,0.73,94,24
209951,0.62,55,25
635151,0.43,55,19
303150,0.37,98,88
265296,0.8,56,60
452586,0.46,12,21
187654,0.97,70,39
470435,0,2,78
598173,0.14,84,28
117874,0.92,41,12
419409,0.62,41,51
881492,0.45,15,9
528631,0.36,65,7
681185,0.68,32,77
789615,0.13,51,39
956768,0.99,89,34
656173,0.41,21,4
807673,0.99,45,51
560531,0.5,56,51
407364,0.66,40,71
546463,0.5,87,5
951567,0.39,72,14
385101,0.08,22,78
236631,0.65,12,91
539851,0.69,17,45
482352,0.8,76,32
749531,0.68,81,1
898576,0.15,99,71
573919,0.15,43,53
341418,0.11,86,78
205643,0.72,82,54
231669,0.87,39,38
315679,0.69,3,45
854529,0.73,65,39
141430,0.85,74,3
514543,0.62,23,35
769250,0.36,97,48
467169,0.36,41,42
492733,0.34,34,82
307932,0.84,31,70
620338,0.82,72,81
289286,0.56,67,24
630358,0.29,95,58
506662,0.25,64,68
918739,0.88,2,69
339794,0.2,10,61
415121,0.58,14,28
211195,0.5,84,5
687523,0.87,55,8
185988,0.08,45,50
108318,0.93,25,0
833919,0.32,87,35
158236,0.66,80,21
945078,0.25,42,32
287026,0.18,8,84
106501,0.61,98,13
903516,0.8,81,6
660297,0.13,63,99
897902,0.33,52,21
222974,0.02,58,7
526961,0.29,83,33
149966,0.07,35,48
133675,0.07,45,2
177280,0.98,32,72
327925,0.81,14,0
526889,0.53,56,33
831353,0.5,35,83
287132,0.39,40,34
239395,0.1,68,79
547950,0.45,54,61
777874,0.09,90,43
214320,0.95,64,66
827695,0.66,69,95
787102,0.88,91,45
119822,0.66,42,24
521455,0.21,91,70
750954,0.94,33,38
850484,0.06,42,56
816702,0.48,95,0
370021,0.6,24,49
892681,0.39,99,83
178826,0.23,77,25
554757,0.92,56,75
874244,0.95,15,33
404269,0.96,97,88
980955,0.2,95,81
301150,0.84,21,6
988281,0.1,19,97
699354,0.09,68,13
724401,0.35,40,84
820843,0.23,2,69
444641,0.61,10,71
923271,0.37,7,76
292947,0.64,97,72
430551,0.67,14,51
573838,0.36,71,2
586896,0.04,91,30
144114,0.83,47,79
820770,0.65,87,30
136315,0.69,75,46
376164,0.76,75,27
887300,0.19,17,13
825378,0.22,81,34
466883,0.11,4,29
928979,0.95,73,25
174202,0.05,37,52
712027,0.28,96,25
929725,0.83,33,17
463660,0.65,56,72
431232,0.2,56,64
807151,0.56,20,31
413565,0.14,34,21
228442,0.34,66,60
745288,0.91,34,3
921867,0.79,18,89
305004,0.64,93,41
168865,0.93,16,34
934923,0.25,64,84
808729,0.87,64,18
360663,0.62,16,80
741364,0.3,5,66
540011,0.14,34,45
639926,0.16,2,91
696792,0.37,9,17
199730,0.63,29,19
834991,0.27,43,30
256682,0.01,50,34
694798,0.49,70,88
113677,0.79,9,1
412063,0.49,41,87
673642,0.92,3,69
554884,0.99,14,92
915784,0.82,31,65
665196,0.05,39,82
726344,0.74,33,28
435325,0.5,53,29
748906,0.66,99,39
772035,0.82,20,31
191656,0.47,24,54
694785,0.65,16,69
236070,0.51,84,53
797167,0.28,70,92
746573,0.66,59,83
387252,0.33,19,26
287236,0.87,79,87
608591,0.18,4,15
422145,0.49,100,65
592727,0.11,75,2
797583,0.46,75,78
515799,0.7,0,88
771434,0.23,86,91
851697,0.05,7,82
820861,0.58,15,0
333607,0.14,49,92
199075,0.45,11,43
389746,0.42,72,71
541162,0.42,94,37
985439,0.12,18,51
627618,0.96,99,44
329300,0.85,17,97
721582,0.68,37,99
813437,0.21,47,39
940838,0.48,98,77
171788,0.68,71,69
543925,0.12,26,81
574560,0.37,15,63
710103,0.89,2,34
668039,0.89,34,65
305086,0.28,97,47
863137,0.42,73,53
796012,0.76,19,100
172157,0.57,36,56
648448,0.21,48,72
143391,0.28,21,47
891059,0.34,77,28
247301,0.86,8,99
858412,0.42,19,8
396053,0.43,55,54
378570,0.41,83,28
129066,0.19,21,75
113741,0.73,52,98
650819,0.64,100,51
928531,0.84,63,7
853351,0.98,30,94
392389,0.82,54,46
514597,0.86,4,85
394002,0.57,49,89
481616,0.4,41,29
709514,0.38,44,82
837159,0.04,40,37
684232,0.95,16,54
751277,0.55,19,23
430588,0.05,28,65
607293,0.92,72,47
394897,0.24,64,6
802820,0.27,59,5
229419,0.93,62,9
558345,0.81,17,39
246697,0.27,82,15
878878,0.01,35,92
813863,0.67,68,82
382170,0.56,48,26
665272,0.29,47,58
380636,0.74,29,4
143620,0.61,96,44
909908,0.63,52,23
560939,0.74,87,81
325789,0.27,84,24
625939,0.2,83,61
946289,0.39,79,1
383881,0.74,42,57
351107,0.64,30,52
412920,0.67,75,29
250777,0.06,70,85
799708,0.36,46,35
170882,0.26,31,28
355688,0.39,35,43
285429,0.15,21,65
895812,0.19,49,94
683077,0.83,72,68
740164,0.13,48,76
545107,0.46,14,57
644210,0.53,76,7
586218,0,93,39
109457,0.44,62,92
331182,0.49,49,84
396508,0.33,8,32
483110,0.47,81,52
754926,0.14,50,46
792768,0.62,93,63
460975,0.88,8,66
907885,0.31,81,57
598807,0.9,5,85
996432,0.01,58,93
642016,0.5,71,58
534932,0.2,33,21
186302,0.42,56,40
725840,0.31,71,92
866261,0.45,49,49
356403,0.25,21,70
668536,0.05,11,49
369439,0.9,62,59
775938,0.47,79,83
500290,0.36,36,30
984747,0.71,22,83
771631,0.08,35,98
663249,0.73,100,77
632972,0.52,55,60
185785,0.99,7,66
872982,0.7,15,14
340516,0.21,90,82
902455,0.41,34,47
620805,0.69,51,89
296939,0.84,43,55
253468,0.37,83,34
188667,0.46,60,22
402077,0.47,37,95
267950,0.15,43,61
842494,0.18,51,40
698724,0.13,61,22
414037,0.18,63,98
500756,0.72,73,94
536139,0.61,42,29
691637,0.29,38,5
135336,0.78,38,19
895541,0.19,4,30
351374,0.91,43,69
396532,0.28,4,20
486101,0.37,2,10
970960,0.17,69,38
904703,0.98,58,18
676154,0.58,36,64
697435,0.41,83,60
302925,0.69,12,40
184886,0.92,70,16
442023,0.93,81,71
890785,0.23,78,80
678677,0.01,2,67
215414,0.54,84,21
463759,0.31,43,41
815229,0.82,76,16
496394,0.32,10,20
537423,0.7,85,11
795563,0.21,21,48
853827,0.59,33,16
713376,0.03,81,12
170592,0.88,73,44
240317,0.93,94,38
658953,0.28,89,56
711973,0.05,43,6
624336,0.12,100,29
794957,0.76,69,64
832909,0.69,65,5
504745,0.83,88,83
586847,0.11,73,81
543849,0.27,61,97
678075,0.68,94,53
960340,0.78,43,16
512615,0.04,2,43
690230,0.84,43,11
890707,0.44,50,64
679668,0.45,49,86
683344,0.66,18,38
405493,0.56,100,57
249687,0.63,67,25
875602,0.44,72,93
615470,0.13,26,71
304238,0.82,25,50
931687,0.72,54,38
114125,0.63,99,70
661975,0.96,92,68
106846,0.83,2,39
725095,0.78,79,53
586546,0.79,75,82
152646,0.32,50,72
358713,0.32,24,25
433645,0.13,12,13
316619,0.87,53,97
747801,0.47,14,79
194407,0.62,86,68
556758,0.15,88,0
578150,0.02,40,69
401495,0.05,74,8
549802,0.19,31,16
861601,0.92,4,71
213203,0.47,93,77
628840,0.56,93,21
326861,0.92,13,90
309675,0.11,71,15
156353,0.58,11,55
589138,0.95,68,21
357354,0.51,35,51
219508,0.33,98,50
815858,0.23,47,41
112777,0.01,50,4
488040,0.61,30,74
784499,0.51,77,2
357501,0.75,26,72
296908,0.52,77,73
542636,0.09,87,88
453867,0.68,39,10
415026,0.86,38,6
991061,0.09,55,30
656788,0.69,28,91
823386,0.66,94,47
309762,0.59,84,71
758307,0.19,51,100
797380,0.63,15,78
637184,0.53,24,27
330175,0.7,84,73
453581,0.29,33,10
981701,0.34,9,14
255841,0.92,43,64
633102,0.34,23,93
662772,0.09,88,80
440254,0.06,40,49
914186,0.32,24,1
837386,0.25,24,60
202865,0.64,8,30
276601,0.82,7,93
123871,0.07,42,68
747325,0.02,73,5
631608,0.91,80,71
409437,0.11,55,92
611713,0.72,41,29
978854,0.47,40,13
884956,0.57,4,61
577990,0.35,64,56
889337,0.29,9,98
700102,0.26,69,4
387139,0.81,88,89
714885,0.36,21,81
418131,0,38,27
148680,0.82,28,49
583388,0.8,67,46
197421,0.12,32,60
937976,0.06,7,63
768607,0.78,85,51
284623,0.61,35,14
348656,0.85,4,30
240994,0.49,48,69
835867,0.98,66,44
562636,0.35,6,14
127040,0.84,75,34
903542,0.55,68,10
261035,0.75,45,16
880547,0.35,85,20
215469,0.38,44,69
925038,0.79,65,17
649918,0.75,51,5
301211,0.59,88,14
157235,0.51,24,76
464514,0.59,49,2
874622,0.65,65,69
462084,0.36,27,33
363180,0.33,58,67
641724,0.67,11,44
150686,0.51,52,29
164086,0.55,74,88
951547,0.69,30,8
164965,0,85,21
166792,0.42,100,6
262143,0.92,24,69
296312,0.21,24,22
369897,0.66,24,27
297688,0.78,5,74
121362,0.37,97,84
400786,0.85,47,97
867919,0.42,90,18
806654,0.16,13,70
909438,0.67,87,71
994962,0.33,73,21
573270,0.7,25,3
242328,0.93,60,82
163658,0.75,72,38
646980,0.1,20,29
205045,0.59,93,23
578318,0.18,68,29
110086,0.89,78,49
792199,0.2,17,43
357859,0.5,44,22
725359,0.96,54,2
653521,0.46,62,42
749967,0.38,59,14
598022,0.9,33,73
249663,0.73,37,14
251320,0.39,69,14
626581,0.19,17,84
135184,0.61,18,21
107854,0.03,69,36
422000,0.7,42,43
727245,0.91,25,43
476019,0.5,86,86
234804,0.39,24,40
668073,1,17,74
769601,0.48,61,7
350676,0.7,80,33
499632,0.57,1,87
811785,0.6,58,53
409483,0.82,17,52
215590,0.91,96,43
887304,0.52,7,75
654660,0.91,39,99
405554,0.51,34,61
640175,0.41,73,12
749366,0.22,9,3
277974,0.2,41,38
655653,0.08,39,9
541432,0.45,36,65
303327,0.82,15,83
258339,0.37,25,74
891856,0.49,19,55
250194,0.38,70,79
879864,0.94,96,86
203378,0.98,46,12
239668,0.38,62,52
219373,0.91,25,91
756523,0.58,84,0
310494,0.94,81,26
529616,0.19,58,29
801874,0.46,71,3
451087,0.99,89,18
415796,0.14,25,5
593576,0.38,62,93
679949,0.31,97,14
500347,0.48,20,83
511924,0.89,58,21
758022,0.4,10,83
809971,0.87,18,79
320338,0.32,90,7
368346,0.84,85,81
119342,0.06,21,76
795705,0.39,39,82
913066,0.28,0,82
710055,0.02,20,16
226201,0.85,53,29
576951,0.05,97,0
898958,0.37,93,42
940464,0.61,82,30
372094,0.4,91,94
910335,0.09,95,66
199984,0.88,10,49
419971,0.19,3,44
809948,0.41,55,17
210038,0.71,19,64
101254,0.17,89,99
461112,0.46,54,16
221990,0.92,8,61
730383,0.45,65,32
869406,0.74,78,96
596324,0.42,91,68
121108,0.27,75,29
194403,0.92,24,59
322670,0.37,68,56
537732,0.54,19,39
986561,0.9,5,71
375968,0.29,98,56
781992,0.21,92,25
893500,0.38,30,56
506042,0.08,95,97
383959,0.41,27,99
799428,0.01,36,31
162601,0.55,8,72
213869,0.22,82,75
936712,0.03,85,60
683866,0.08,13,98
280675,0.44,49,72
674338,0.05,23,20
970105,0.78,93,90
493422,0.49,18,88
850343,0.36,37,75
780455,0.83,40,15
515163,0.7,69,49
376562,0.53,58,71
767509,0.03,82,93
992911,0.91,51,47
300640,0.16,96,72
258269,0.8,91,3
358451,0.16,44,71
237863,0.46,17,93
297874,0.83,52,6
563087,0.51,76,62
563099,0.65,21,16
341449,0.97,13,15
906132,0.03,5,14
767932,0.04,67,61
251124,0.03,33,52
507828,0.7,40,17
437743,0.2,58,76
115785,0.03,69,49
295620,0.86,41,25
833181,0.66,23,45
699380,0.7,43,75
207960,0.8,77,65
370448,0.51,88,78
927088,0.69,25,88
673563,0.38,63,31
154464,0.77,93,91
775358,0.15,10,7
230716,0.66,60,4
308265,0.85,92,91
900529,0.54,62,25
457356,0.37,61,19
461827,0.15,61,80
249622,0.36,83,42
633276,0.53,24,47
880641,0.4,78,97
636021,0.42,56,83
596646,0.78,15,47
814100,0.11,76,65
981231,0.06,80,26
256628,0.27,44,100
802501,0.79,37,6
596778,0.4,89,9
658792,0.35,12,94
380315,0.39,58,93
344421,0.62,24,64
838357,0.66,9,16
464583,0.54,4,89
263134,0.6,33,38
627219,0.75,76,94
967579,0.12,73,94
635880,0.44,2,68
111769,0.51,56,30
987954,0.66,57,85
424083,0.83,51,56
148846,0.72,22,48
588317,0.62,76,91
