student_id,district_id,district_name,school_id,school_name,current_grade_level,gender,ethnicity,ell,iep,gifted_flag,homeless_flag,disability,economic_disadvantage,ela_state_score_two_years_ago,ela_state_score_one_year_ago,ela_state_score_current_year,math_state_score_two_years_ago,math_state_score_one_year_ago,math_state_score_current_year,performance_level_two_years_ago,performance_level_prior_year,performance_level_current_year
1049545272,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,False,Asian,False,True,True,True,False,False,613,637,662,603,612,621,basic,basic,basic
9581126864,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,True,Asian,True,True,True,True,False,False,734,740,747,702,709,716,proficient,proficient,advanced
2532547757,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,True,Native American,False,True,False,True,False,False,643,656,669,709,732,755,proficient,proficient,proficient
5968880925,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,True,White,False,False,True,True,False,False,716,724,734,676,687,700,proficient,proficient,proficient
5137083332,4603381,Ware Ltd School District,205193,Chandler Inc High School,0,False,Native American,False,False,True,False,True,True,693,710,730,664,686,703,proficient,proficient,proficient
6235640083,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,False,Hispanic,False,True,False,True,True,False,718,729,741,637,664,691,proficient,proficient,proficient
7844941882,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,10,False,Other,False,False,True,False,True,True,612,630,646,600,623,644,basic,basic,basic
9763344456,4603381,Ware Ltd School District,205193,Chandler Inc High School,6,False,Hispanic,True,False,True,False,True,True,610,632,655,654,657,661,basic,basic,basic
1618866323,5000332,Frederick-Zamora School District,164948,Flores PLC High School,11,False,Other,True,False,True,True,True,True,640,654,666,644,664,684,basic,basic,proficient
9250093532,4603381,Ware Ltd School District,205193,Chandler Inc High School,1,False,Black,False,True,True,True,True,True,724,731,736,620,626,633,basic,proficient,proficient
5568251019,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,True,Native American,True,False,True,False,False,True,697,714,733,628,651,668,basic,proficient,proficient
8049601023,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,True,Black,True,False,False,False,False,True,621,645,664,658,663,668,basic,basic,basic
6989247125,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Black,False,True,True,False,False,True,651,663,674,642,649,655,basic,basic,basic
2937034167,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,False,Hispanic,True,False,False,True,True,True,713,733,752,682,685,687,proficient,proficient,proficient
5934857113,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,True,White,False,True,True,True,False,True,702,728,749,730,741,750,proficient,advanced,advanced
6346591807,4603381,Ware Ltd School District,205193,Chandler Inc High School,1,True,Asian,False,False,True,False,False,False,650,661,671,667,671,674,basic,basic,basic
5825345601,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,False,White,True,True,False,True,False,True,679,687,695,710,718,728,proficient,proficient,proficient
5192635889,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,False,Black,True,True,True,True,False,True,685,700,715,745,758,772,proficient,advanced,advanced
7040817073,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,-1,True,Pacific Islander,False,False,True,True,True,False,611,623,637,664,685,703,basic,basic,basic
9812396767,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,5,False,Black,False,True,False,True,True,False,725,731,739,634,637,640,proficient,proficient,proficient
7947292978,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,5,False,Native American,False,True,False,False,False,True,633,636,639,728,735,743,proficient,proficient,proficient
2465558341,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,False,Pacific Islander,True,True,True,False,True,False,622,629,637,708,729,751,basic,proficient,proficient
6979607695,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,False,Other,True,True,False,False,False,True,726,740,754,744,750,755,advanced,advanced,advanced
9810962223,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,Native American,False,False,False,False,False,False,609,628,649,718,731,741,basic,proficient,proficient
6185512046,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,True,Other,False,False,True,False,False,True,661,663,665,690,711,732,proficient,proficient,proficient
8962498089,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,False,Asian,True,True,True,True,False,True,742,745,748,621,643,663,proficient,proficient,proficient
2281840418,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,True,Pacific Islander,False,False,False,False,False,False,748,765,788,604,623,645,proficient,proficient,proficient
8905169631,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,3,True,Native American,False,True,False,True,False,True,633,636,638,745,767,795,proficient,proficient,proficient
2755972164,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,Hispanic,True,True,False,True,False,True,692,710,733,749,760,774,proficient,advanced,advanced
6313571828,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,5,False,Hispanic,True,True,False,True,True,False,648,657,665,635,647,657,basic,basic,basic
5537078091,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Hispanic,False,True,True,True,True,False,608,619,629,735,743,751,basic,proficient,proficient
6342930123,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Pacific Islander,False,False,True,True,False,True,682,701,718,717,722,727,proficient,proficient,proficient
1285106395,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,True,Pacific Islander,True,True,False,True,True,False,619,627,633,669,681,692,basic,basic,basic
1500718344,5000332,Frederick-Zamora School District,164948,Flores PLC High School,7,True,White,True,False,False,False,True,True,699,712,724,659,665,671,proficient,proficient,proficient
7765583200,4603381,Ware Ltd School District,205193,Chandler Inc High School,2,True,White,True,True,False,True,False,True,725,731,737,720,737,751,proficient,advanced,advanced
6792051478,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,Black,False,False,False,False,False,True,738,753,766,645,661,674,proficient,proficient,proficient
2429349600,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,6,False,Pacific Islander,False,False,False,True,True,True,707,715,724,659,673,682,proficient,proficient,proficient
7286798053,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,True,White,False,False,True,False,True,False,685,698,709,727,737,747,proficient,proficient,advanced
2843549812,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,Native American,False,True,True,False,True,True,701,723,740,732,744,757,proficient,advanced,advanced
5236210959,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,True,Asian,True,False,False,False,False,True,601,628,653,702,718,734,basic,basic,proficient
6556133610,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,False,Hispanic,True,False,True,True,True,True,692,712,731,628,634,640,basic,basic,proficient
8522701398,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,True,White,True,True,False,False,False,True,680,703,723,715,728,746,proficient,proficient,advanced
8499438484,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,Hispanic,True,True,True,False,False,False,712,717,723,747,757,767,advanced,advanced,advanced
7681645235,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,Black,False,True,False,False,False,True,618,629,642,656,668,683,basic,basic,basic
6917133985,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,False,Other,True,False,True,True,True,True,709,721,734,739,750,763,proficient,advanced,advanced
2784094906,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,True,Hispanic,False,True,True,True,False,True,625,642,660,642,666,687,basic,basic,basic
4389767485,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,True,Black,False,True,True,True,False,False,661,685,703,672,691,713,basic,proficient,proficient
8705530348,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,False,Hispanic,False,True,True,False,False,False,657,680,702,625,647,666,basic,basic,proficient
7263808304,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,False,White,False,False,True,True,False,False,689,696,702,641,656,675,basic,proficient,proficient
5222476445,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Pacific Islander,False,False,False,True,True,True,607,618,632,731,747,766,basic,proficient,proficient
3621981713,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,False,Native American,True,False,True,False,False,True,736,758,780,727,744,760,advanced,advanced,advanced
3080928798,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Black,True,False,False,True,False,True,712,717,722,697,700,702,proficient,proficient,proficient
6959965734,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Native American,False,False,True,False,False,False,746,765,785,601,608,615,basic,proficient,proficient
6222264558,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,Native American,False,True,False,False,False,False,691,698,704,666,670,674,proficient,proficient,proficient
5014370453,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Black,True,True,False,False,True,True,670,691,719,712,726,739,proficient,proficient,advanced
4638485164,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,True,Hispanic,True,False,True,False,False,True,738,757,775,704,727,746,proficient,advanced,advanced
7455102528,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Hispanic,True,True,True,False,True,False,660,670,680,733,752,772,proficient,proficient,advanced
7259258716,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,False,Asian,False,False,False,True,True,False,662,678,698,745,766,791,proficient,proficient,advanced
9294117756,4603381,Ware Ltd School District,205193,Chandler Inc High School,7,True,Black,False,False,True,False,True,False,664,680,695,625,630,636,basic,basic,basic
5231597126,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,3,False,White,True,True,True,False,False,False,722,735,747,724,727,730,proficient,advanced,advanced
3229877784,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,6,True,Black,False,False,False,True,False,False,700,721,744,631,633,635,basic,proficient,proficient
6668936916,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,Black,True,True,False,True,False,True,672,697,720,610,626,638,basic,basic,proficient
5312843204,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,White,False,False,True,False,False,True,659,667,675,660,682,700,basic,basic,proficient
5930291793,5000332,Frederick-Zamora School District,164948,Flores PLC High School,12,True,Asian,False,False,False,False,True,False,669,690,718,683,696,709,proficient,proficient,proficient
8932466351,4603381,Ware Ltd School District,205193,Chandler Inc High School,6,False,Pacific Islander,True,False,True,False,True,True,728,743,763,614,620,626,basic,proficient,proficient
6650863535,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,True,Asian,False,True,False,True,False,True,645,651,658,673,683,691,basic,basic,basic
7644811524,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,False,Pacific Islander,False,True,False,True,False,False,615,628,647,632,648,671,basic,basic,basic
7813573209,5000332,Frederick-Zamora School District,164948,Flores PLC High School,7,True,Black,False,True,False,True,False,False,703,715,732,699,720,737,proficient,proficient,advanced
9482339567,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,True,Hispanic,False,True,True,True,True,False,665,680,695,604,608,613,basic,basic,basic
7389696918,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,8,False,Asian,True,True,True,True,True,True,715,735,750,673,692,715,proficient,proficient,advanced
6100387190,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,True,Other,True,False,False,False,True,True,722,745,771,716,736,758,proficient,advanced,advanced
3948330957,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,True,White,False,True,True,True,False,False,710,716,725,691,710,726,proficient,proficient,advanced
